title,url,year,citations
An Annotated Corpus for Sentiment Analysis in Political News,https://aclanthology.org/W15-5614,2015,6
Campos Aleat{\'o}rios Condicionais Aplicados {\`a} Detec{\c{c}}{\~a}o de Estrutura Ret{\'o}rica em Resumos de Textos Acad{\^e}micos em Portugu{\^e}s (Conditional Random Fields Applied to Rhetorical Structure Detection in Academic Abstracts in {P}ortuguese),https://aclanthology.org/W15-5615,2015,1
Anotando um Corpus de Not{\'\i}cias para a An{\'a}lise de Sentimentos: um Relato de Experi{\^e}ncia (Annotating a corpus of News for Sentiment Analysis: An Experience Report),https://aclanthology.org/W15-5616,2015,2
Distributional Thesauri for {P}ortuguese: methodology evaluation,https://aclanthology.org/W15-5617,2015,0
On Strategies of Human Multi-Document Summarization,https://aclanthology.org/W15-5618,2015,6
Enriching entity grids and graphs with discourse relations: the impact in local coherence evaluation,https://aclanthology.org/W15-5619,2015,1
{V}erb{L}ex{P}or: um recurso l{\'e}xico com anota{\c{c}}{\~a}o de pap{\'e}is sem{\^a}nticos para o portugu{\^e}s ({V}erb{L}ex{P}or: a lexical resource annotated with semantic roles for {P}ortuguese),https://aclanthology.org/W15-5620,2015,4
Novo dicion{\'a}rio de formas flexionadas do Unitex-{PB}: avalia{\c{c}}{\~a}o da flex{\~a}o verbal (New Dictionary of Inflected forms of {UNITEX}-{PB}: Evaluation of Verbal Inflection),https://aclanthology.org/W15-5621,2015,1
Desambigua{\c{c}}{\~a}o de Hom{\'o}grafos-Heter{\'o}fonos por Aprendizado de M{\'a}quina em Portugu{\^e}s Brasileiro (A Machine Learning Approach for Homographic Heterophone Disambiguation in {B}razilian {P}ortuguese),https://aclanthology.org/W15-5622,2015,1
{R}e{P}ort - Um Sistema de Extra{\c{c}}{\~a}o de Informa{\c{c}}{\~o}es Aberta para L{\'\i}ngua Portuguesa (Report - An Open Information Extraction System for {P}ortuguese Language),https://aclanthology.org/W15-5623,2015,9
Semi-Automatic Construction of a Textual Entailment Dataset: Selecting Candidates with Vector Space Models,https://aclanthology.org/W15-5624,2015,0
N-Gramas de Caractere como T{\'e}cnica de Normaliza{\c{c}}{\~a}o Morfol{\'o}gica para L{\'\i}ngua Portuguesa: Um Estudo em Categoriza{\c{c}}{\~a}o de Textos (Character N-grams as a Morphological Normalization Technique for {P}ortuguese Language: A Study in Text Categorization),https://aclanthology.org/W15-5625,2015,0
Proceedings of the 16th Annual Meeting of the Special Interest Group on Discourse and Dialogue,https://aclanthology.org/W15-4600,2015,0
"{K}eynote: The Interplay of Discussion, Cognition and Instruction in Computer-Supported Collaborative Learning Environments",https://aclanthology.org/W15-4601,2015,0
Human-Machine Dialogue as a Stochastic Game,https://aclanthology.org/W15-4602,2015,19
Knowledge transfer between speakers for personalised dialogue management,https://aclanthology.org/W15-4603,2015,43
Miscommunication Recovery in Physically Situated Dialogue,https://aclanthology.org/W15-4604,2015,19
Reinforcement Learning in Multi-Party Trading Dialog,https://aclanthology.org/W15-4605,2015,7
An Incremental Turn-Taking Model with Active System Barge-in for Spoken Dialog Systems,https://aclanthology.org/W15-4606,2015,11
Exploring the Effects of Redundancy within a Tutorial Dialogue System: Restating Students{'} Responses,https://aclanthology.org/W15-4607,2015,3
A Discursive Grid Approach to Model Local Coherence in Multi-document Summaries,https://aclanthology.org/W15-4608,2015,3
Belief Tracking with Stacked Relational Trees,https://aclanthology.org/W15-4609,2015,6
"{``}So, which one is it?{''} The effect of alternative incremental architectures in a high-performance game-playing agent",https://aclanthology.org/W15-4610,2015,27
Towards Taxonomy of Errors in Chat-oriented Dialogue Systems,https://aclanthology.org/W15-4611,2015,41
{PDTB} Discourse Parsing as a Tagging Task: The Two Taggers Approach,https://aclanthology.org/W15-4612,2015,18
Which Synthetic Voice Should {I} Choose for an Evocative Task?,https://aclanthology.org/W15-4613,2015,0
Dialog Act Annotation for {T}witter Conversations,https://aclanthology.org/W15-4614,2015,19
Towards Improving Dialogue Topic Tracking Performances with Wikification of Concept Mentions,https://aclanthology.org/W15-4615,2015,3
Exploiting knowledge base to generate responses for natural language dialog listening agents,https://aclanthology.org/W15-4616,2015,32
Automated Speech Recognition Technology for Dialogue Interaction with Non-Native Interlocutors,https://aclanthology.org/W15-4617,2015,6
Conversational Knowledge Teaching Agent that uses a Knowledge Base,https://aclanthology.org/W15-4618,2015,8
Information Theoretical and Statistical Features for Intrinsic Plagiarism Detection,https://aclanthology.org/W15-4619,2015,5
A {SIP} of {C}o{F}ee : A Sample of Interesting Productions of Conversational Feedback,https://aclanthology.org/W15-4620,2015,3
Reinforcement Learning of Multi-Issue Negotiation Dialogue Policies,https://aclanthology.org/W15-4621,2015,13
Fast and easy language understanding for dialog systems with {M}icrosoft Language Understanding Intelligent Service ({LUIS}),https://aclanthology.org/W15-4622,2015,52
Multilingual {W}iki{T}alk: {W}ikipedia-based talking robots that switch languages.,https://aclanthology.org/W15-4623,2015,13
Modelling situated human-robot interaction using {I}ris{TK},https://aclanthology.org/W15-4624,2015,7
{I} Couldn{'}t Agree More: The Role of Conversational Structure in Agreement and Disagreement Detection in Online Discussions,https://aclanthology.org/W15-4625,2015,47
Memory-Based Acquisition of Argument Structures and its Application to Implicit Role Detection,https://aclanthology.org/W15-4626,2015,1
Generating Sentence Planning Variations for Story Telling,https://aclanthology.org/W15-4627,2015,18
{K}eynote: Graph-based Approaches for Spoken Language Understanding,https://aclanthology.org/W15-4628,2015,0
Evaluating Spoken Dialogue Processing for Time-Offset Interaction,https://aclanthology.org/W15-4629,2015,24
The Real Challenge 2014: Progress and Prospects,https://aclanthology.org/W15-4630,2015,0
Argument Mining: Extracting Arguments from Online Dialogue,https://aclanthology.org/W15-4631,2015,73
Multilingual Summarization with Polytope Model,https://aclanthology.org/W15-4632,2015,3
Call Centre Conversation Summarization: A Pilot Task at Multiling 2015,https://aclanthology.org/W15-4633,2015,11
{A}ll{S}ummarizer system at {M}ulti{L}ing 2015: Multilingual single and multi-document summarization,https://aclanthology.org/W15-4634,2015,9
Comment-to-Article Linking in the Online News Domain,https://aclanthology.org/W15-4635,2015,11
"The {U}niversity of {A}licante at {M}ulti{L}ing 2015: approach, results and further insights",https://aclanthology.org/W15-4636,2015,7
{E}x{B} Text Summarizer,https://aclanthology.org/W15-4637,2015,8
"{M}ulti{L}ing 2015: Multilingual Summarization of Single and Multi-Documents, On-line Fora, and Call-center Conversations",https://aclanthology.org/W15-4638,2015,52
Stochastic Language Generation in Dialogue using Recurrent Neural Networks with Convolutional Sentence Reranking,https://aclanthology.org/W15-4639,2015,149
The {U}buntu Dialogue Corpus: A Large Dataset for Research in Unstructured Multi-Turn Dialogue Systems,https://aclanthology.org/W15-4640,2015,573
Recurrent Polynomial Network for Dialogue State Tracking with Mismatched Semantic Parsers,https://aclanthology.org/W15-4641,2015,9
Opportunities and Obligations to Take Turns in Collaborative Multi-Party Human-Robot Interaction,https://aclanthology.org/W15-4642,2015,18
Optimising Turn-Taking Strategies With Reinforcement Learning,https://aclanthology.org/W15-4643,2015,20
"Acoustic-prosodic entrainment in {S}lovak, {S}panish, {E}nglish and {C}hinese: A cross-linguistic comparison",https://aclanthology.org/W15-4644,2015,18
A statistical approach for Non-Sentential Utterance Resolution for Interactive {QA} System,https://aclanthology.org/W15-4645,2015,15
The Interplay of User-Centered Dialog Systems and {AI} Planning,https://aclanthology.org/W15-4646,2015,13
Automatic Detection of Miscommunication in Spoken Dialogue Systems,https://aclanthology.org/W15-4647,2015,21
Dialogue Management based on Multi-domain Corpus,https://aclanthology.org/W15-4648,2015,3
Quality-adaptive Spoken Dialogue Initiative Selection And Implications On Reward Modelling,https://aclanthology.org/W15-4649,2015,20
Metaphor Detection in Discourse,https://aclanthology.org/W15-4650,2015,15
User Adaptive Restoration for Incorrectly-Segmented Utterances in Spoken Dialogue Systems,https://aclanthology.org/W15-4651,2015,4
Incremental Coordination: Attention-Centric Speech Production in a Physically Situated Conversational Agent,https://aclanthology.org/W15-4652,2015,25
Hyper-parameter Optimisation of {G}aussian Process Reinforcement Learning for Statistical Dialogue Management,https://aclanthology.org/W15-4653,2015,10
Learning Domain-Independent Dialogue Policies via Ontology Parameterisation,https://aclanthology.org/W15-4654,2015,27
Reward Shaping with Recurrent Neural Networks for Speeding up On-Line Policy Learning in Spoken Dialogue Systems,https://aclanthology.org/W15-4655,2015,34
Effects of Game on User Engagement with Spoken Dialogue System,https://aclanthology.org/W15-4656,2015,7
Evaluation of Crowdsourced User Input Data for Spoken Dialog Systems,https://aclanthology.org/W15-4657,2015,4
A distributed cloud-based dialog system for conversational application development,https://aclanthology.org/W15-4658,2015,8
A {TV} Program Discovery Dialog System using recommendations,https://aclanthology.org/W15-4659,2015,3
Description of the {P}atient{G}enesys Dialogue System,https://aclanthology.org/W15-4660,2015,5
The Cohort and Speechify Libraries for Rapid Construction of Speech Enabled Applications for Android,https://aclanthology.org/W15-4661,2015,4
Proceedings of {B}io{NLP} 15,https://aclanthology.org/W15-3800,2015,0
Complex Event Extraction using {DRUM},https://aclanthology.org/W15-3801,2015,14
Making the most of limited training data using distant supervision,https://aclanthology.org/W15-3802,2015,5
An extended dependency graph for relation extraction in biomedical texts,https://aclanthology.org/W15-3803,2015,23
Event Extraction in pieces:Tackling the partial event identification problem on unseen corpora,https://aclanthology.org/W15-3804,2015,1
Extracting Biological Pathway Models From {NLP} Event Representations,https://aclanthology.org/W15-3805,2015,3
Shallow Training is cheap but is it good enough? Experiments with Medical Fact Coding,https://aclanthology.org/W15-3806,2015,0
Stacked Generalization for Medical Concept Extraction from Clinical Notes,https://aclanthology.org/W15-3807,2015,15
Extracting Disease-Symptom Relationships by Learning Syntactic Patterns from Dependency Graphs,https://aclanthology.org/W15-3808,2015,5
Extracting Time Expressions from Clinical Text,https://aclanthology.org/W15-3809,2015,9
Exploiting Task-Oriented Resources to Learn Word Embeddings for Clinical Abbreviation Expansion,https://aclanthology.org/W15-3810,2015,47
Semantic Type Classification of Common Words in Biomedical Noun Phrases,https://aclanthology.org/W15-3811,2015,1
{C}o{MAGD}: Annotation of Gene-Depression Relations,https://aclanthology.org/W15-3812,2015,0
Lexical Characteristics Analysis of {C}hinese Clinical Documents,https://aclanthology.org/W15-3813,2015,2
Using word embedding for bio-event extraction,https://aclanthology.org/W15-3814,2015,27
Measuring the readability of medical research journal abstracts,https://aclanthology.org/W15-3815,2015,8
Translating Electronic Health Record Notes from {E}nglish to {S}panish: A Preliminary Study,https://aclanthology.org/W15-3816,2015,7
Automatic Detection of Answers to Research Questions from {M}edline Abstracts,https://aclanthology.org/W15-3817,2015,6
A preliminary study on automatic identification of patient smoking status in unstructured electronic health records,https://aclanthology.org/W15-3818,2015,10
Restoring the intended structure of {H}ungarian ophthalmology documents,https://aclanthology.org/W15-3819,2015,1
Evaluating distributed word representations for capturing semantics of biomedical concepts,https://aclanthology.org/W15-3820,2015,77
Investigating Public Health Surveillance using {T}witter,https://aclanthology.org/W15-3821,2015,27
Clinical Abbreviation Disambiguation Using Neural Word Embeddings,https://aclanthology.org/W15-3822,2015,59
Representing Clinical Diagnostic Criteria in Quality Data Model Using Natural Language Processing,https://aclanthology.org/W15-3823,2015,1
Proceedings of the 14th Meeting on the Mathematics of Language ({M}o{L} 2015),https://aclanthology.org/W15-2300,2015,0
A Refined Notion of Memory Usage for Minimalist Parsing,https://aclanthology.org/W15-2301,2015,7
Abstract Categorial Parsing as Linear Logic Programming,https://aclanthology.org/W15-2302,2015,0
Topology of Language Classes,https://aclanthology.org/W15-2303,2015,1
"Individuation Criteria, Dot-types and Copredication: A View from Modern Type Theories",https://aclanthology.org/W15-2304,2015,14
Lexical Semantics and Model Theory: Together at Last?,https://aclanthology.org/W15-2305,2015,6
A {F}robenius Model of Information Structure in Categorical Compositional Distributional Semantics,https://aclanthology.org/W15-2306,2015,8
A Synopsis of Morphoid Type Theory,https://aclanthology.org/W15-2307,2015,0
General Perspective on Distributionally Learnable Classes,https://aclanthology.org/W15-2308,2015,2
Canonical Context-Free Grammars and Strong Learning: Two Approaches,https://aclanthology.org/W15-2309,2015,1
Output Strictly Local Functions,https://aclanthology.org/W15-2310,2015,35
How to Choose Successful Losers in Error-Driven Phonotactic Learning,https://aclanthology.org/W15-2311,2015,0
A Concatenation Operation to Derive Autosegmental Graphs,https://aclanthology.org/W15-2312,2015,18
Syntactic Polygraphs. A Formalism Extending Both Constituency and Dependency,https://aclanthology.org/W15-2313,2015,17
Proceedings of the workshop on Semantic resources and semantic annotation for Natural Language Processing and the Digital Humanities at {NODALIDA} 2015,https://aclanthology.org/W15-2000,2015,0
Here be dragons? The perils and promises of inter-resource lexical-semantic mapping,https://aclanthology.org/W15-2001,2015,2
"Polysemy, underspecification, and aspects {--} Questions of lumping or splitting in the construction of {S}wedish {F}rame{N}et",https://aclanthology.org/W15-2002,2015,0
Determining the most frequent senses using {R}ussian linguistic ontology {R}u{T}hes,https://aclanthology.org/W15-2003,2015,11
Extraction of lethal events from {W}ikipedia and a semantic repository,https://aclanthology.org/W15-2004,2015,1
Coarse-grained sense annotation of {D}anish across textual domains,https://aclanthology.org/W15-2005,2015,4
Proceedings of the fourth workshop on {NLP} for computer-assisted language learning,https://aclanthology.org/W15-1900,2015,0
Misspellings in Responses to Listening Comprehension Questions: Prospects for Scoring based on Phonetic Normalization,https://aclanthology.org/W15-1901,2015,0
